"city","cityname","countryname","Region","pop","gdp","lat","long","kgclzone","MeanST","IQR","Range","hwscore","hwclass","coef1","coef2","coef3","coef4","vcov1","vcov2","vcov3","vcov4","vcov5","vcov6","vcov7","vcov8","vcov9","vcov10"
"crdb.spa9014","Cordoba","Spain","Southern Europe",327000,14749,"37.8845813","-4.7760138","Csa","24.9","5.5","24.1",29,3,0.162254251270973,0.114950513710001,0.565621507981724,1.21383342070019,0.0804088503751222,0.053077250058778,0.0681474941432962,0.0425100198999383,0.0462231579755323,0.0496757722696831,0.0444856194141676,0.0730681727313591,0.0201374418592406,0.191271632029919
"malg.spa9014","Malaga","Spain","Southern Europe",569000,14749,"36.7213028","-4.4216366","Csa","23.8","4.3","20.9",29,3,0.06989706978625,0.279537925433847,0.357208217264645,1.39860598302538,0.0952293588619867,0.0679683180356604,0.085401348918953,0.0612783121611473,0.0569603540660311,0.0633381909653716,0.0552679108640277,0.0905849973810318,0.0465053067971864,0.12013635548997
"mdrd.spa9014","Madrid","Spain","Southern Europe",3142000,14749,"40.4167047","-3.7035825","Csa","22.1","6.8","25.9",29,3,0.0318073836118618,0.135733293096367,0.343155111027203,0.996634937447683,0.00953838118777577,0.00620392200199759,0.00801117714647012,0.00495163307445436,0.00500587820859866,0.00562162547781789,0.00463426864849989,0.00790066493782904,0.00296800516905227,0.0166784184854634
"murc.spa9014","Murcia","Spain","Southern Europe",440000,14749,"37.9923795","-1.1305431","BSk","24.7","4.9","24.9",29,3,-0.0245208793624827,0.0943881333825636,0.131466459684535,0.663999268105869,0.357793500784238,0.286083853152967,0.31595189519315,0.26860483940688,0.243158360310079,0.261033557481231,0.233399220694767,0.299713230756228,0.229852100491177,0.405329111575008
"svll.spa9014","Sevilla","Spain","Southern Europe",694000,14749,"37.3886303","-5.9953403","Csa","25.6","5.4","23.8",29,3,0.166986721957229,0.270509181153757,0.65730669658532,1.42073901353193,0.0417873556111823,0.0282831878707991,0.0360987611956854,0.0222597869997038,0.023794249966563,0.0261073042220759,0.0215903105953979,0.0373981767208733,0.0111575113389893,0.0837895930284841
"told.spa9014","Toledo","Spain","Southern Europe",280000,14749,"39.8560679","-4.0239568","Csa","23.1","6.8","27.4",29,3,0.8741305252361,1.21772247941081,1.6332048716607,2.28124251062582,0.590073668345003,0.408999477555659,0.501785354163788,0.334775524158972,0.334264788054436,0.371445161273849,0.30246272998993,0.48381895940618,0.238970655462414,0.833174688929243
"vlnc.spa9014","Valencia","Spain","Southern Europe",786000,14749,"39.4697065","-0.3763353","Csa","23.5","4.6","23",29,3,-0.577207298242358,-0.285929025429703,-0.0935015885609065,-0.0693748242694626,0.096749019838291,0.0755264379414836,0.08623942268231,0.0706446823378717,0.0645527192978269,0.0698131000276541,0.0647027859412815,0.087644051853314,0.0469701952313313,0.277858676133602
"zrgz.spa9014","Zaragoza","Spain","Southern Europe",665000,14749,"41.6521342","-0.8809428","BSk","22.4","6","25.5",29,3,0.517315132947709,0.475725275892294,0.793605992282404,1.1331889546841,0.0741134172086066,0.0533547904541727,0.0664048379667733,0.0412971809770806,0.0436514514489637,0.0494010251959776,0.0388105879990625,0.0649944487067701,0.0284633889801965,0.115840712204267
"gthn.swe9016","Gothenburg","Sweden","Northern Europe",570000,29624,"57.7072326","11.9670171","Cfb","15.5","4.7","22.7",8,1,-0.407977943230722,-0.337916740155076,-0.280183852940648,-0.203751474888736,0.0583639898923906,0.0411641759656522,0.0510084631867811,0.0339327543331415,0.0327236484215025,0.0368982549732449,0.0302326865594883,0.0490448900598076,0.0226914209646778,0.0729158525088533
"malm.swe9016","Malmo","Sweden","Northern Europe",328000,29624,"55.6052931","13.0001566","Cfb","15.5","4.5","22.1",8,1,0.163246980533029,0.0400913924911351,0.256925868553023,0.399471239659474,0.063990769883478,0.0456271500783325,0.055986789823033,0.0395135882087503,0.0365368212555872,0.0413471122457668,0.0342969132630921,0.0547080549531867,0.0290901907065898,0.077111113741898
"stck.swe9016","Stockholm","Sweden","Northern Europe",1665000,29624,"59.3251172","18.0710935","Dfb","15.1","5.6","25.4",8,1,-0.14319114074672,-0.0604453964017143,-0.134218080193689,0.494029988741742,0.0190722006100598,0.0128869548608266,0.0168136810376186,0.00943570977434944,0.0101943478313376,0.0117156832998237,0.00882002752980522,0.0169004301687341,0.00567075177248977,0.0247403473145795
"basl.sui9513","Basel","Switzerland","Western Europe",169000,38864,"47.5581077","7.5878261","Cfb","17.5","5.5","22.6",17,2,0.044247239484179,0.236117022364904,0.226849597278849,0.915842878612722,0.101913456379808,0.0627401883417063,0.0917067270060358,0.0611679141012024,0.0510276094535311,0.0568492753621568,0.052176196803033,0.0955314893621301,0.0458127312757485,0.117426766893291
"bern.sui9513","Bern","Switzerland","Western Europe",130000,38864,"46.9482713","7.4514512","Cfb","16.2","5.6","22.3",17,2,-0.257495090825573,-0.115862403908769,-0.231829530457983,-0.109639537515684,0.177639850560844,0.11450149591495,0.157210509394018,0.106205297216055,0.0913837240454946,0.103234246633331,0.0908620432994857,0.15736219454905,0.0783488203991079,0.188550257606579
"genv.sui9513","Geneve","Switzerland","Western Europe",195000,38864,"46.2017559","6.1466014","Cfb","17.9","5.7","23.3",17,2,0.490974611757289,0.412347813099093,0.77741887342431,0.833847714410561,0.208532506610868,0.144974858184909,0.183939024619124,0.143604504337606,0.120150555004674,0.131143480470296,0.122947484813563,0.180530611198415,0.115904475407964,0.223054189627741
"lsnn.sui9513","Lausanne","Switzerland","Western Europe",134000,38864,"46.5218269","6.6327025","Cfb","17.9","5.4","23",17,2,-0.393724998256351,0.147168637063862,-0.024591565797861,0.515197346226321,0.188117070800126,0.126934257143611,0.164326537606816,0.129032992610701,0.105847050451766,0.114380755449457,0.109026396479344,0.164878453280056,0.102605368675136,0.225853847828416
"lugn.sui9513","Lugano","Switzerland","Western Europe",64000,38864,"46.0050102","8.9520281","Dfc","19.6","5","19.8",17,2,-0.170722605207611,0.0866658880366486,-0.0278327417450082,0.355449234949361,0.169749330526711,0.117177401318975,0.145949910721064,0.11429150843087,0.101302105636231,0.108304790258487,0.102244682556509,0.143459084070646,0.0964113777615317,0.172283438492806
"lzrn.sui9513","Luzern","Switzerland","Western Europe",81000,38864,"47.0505452","8.3054682","Cfb","16.8","5.6","22.1",17,2,-0.360588736537957,-0.359031172445795,-0.29693421712472,0.641301687010852,0.357356381694321,0.228344704443141,0.314332597947287,0.220003712349762,0.178479987253018,0.204007178348934,0.179408827441155,0.309553327623753,0.16835264759814,0.344241085072419
"stgl.sui9513","St. Gallen","Switzerland","Western Europe",75000,38864,"47.4250593","9.3765878","Cfb","15.1","6","25.4",17,2,1.79865439673379,1.10579647764612,1.74445315074244,0.936621228910514,0.495714896806054,0.310593031527436,0.446770468934487,0.27284025507165,0.233373385805464,0.277070562777822,0.225414737165635,0.445746709761908,0.188086299154211,0.507355394640361
"zrch.sui9513","Zurich","Switzerland","Western Europe",391000,38864,"47.3744489","8.5410422","Cfb","16.4","5.8","23.8",17,2,-0.0197897734761142,0.0882526027280351,0.276456956181053,0.606684078060446,0.0798079344397239,0.0510522997015589,0.0709545690945492,0.0488162655300323,0.0395402708883289,0.0456160472016493,0.0396754276369237,0.0699789625198869,0.037271038595842,0.0787117620230821
"brmn.uk9020","Birmingham","UK","Northern Europe",1107000,28289,"52.4796992","-1.9026911","Cfb","14.9","4.1","20.4",31,3,-0.1332006217714,-0.168572099560468,-0.0263587967463819,0.117307982660452,0.0296797550456998,0.0197827039686041,0.026981919442345,0.0151956208727053,0.0152969349853633,0.0180504658117078,0.0144363392911265,0.0280444421737182,0.00730720742697478,0.0560608903933614
"crdf.uk9020","Cardiff","UK","Northern Europe",461000,28289,"51.4816546","-3.1791934","Cfb","15.5","3.7","19.6",31,3,0.478026914465079,0.0941050962095437,0.424154046370689,0.395128233444442,0.128359169962514,0.0898364559453448,0.11429661576966,0.0833426213717092,0.0710108668917359,0.0810799940356164,0.07027142148346,0.111325857490513,0.064846419925483,0.133471068680611
"lndn.uk9020","London","UK","Northern Europe",8603000,28289,"51.5073219","-0.1276474","Cfb","16.5","4.2","21.5",31,3,0.0140675518283227,0.00235588970116519,0.0268227546914228,0.897656271350613,0.0046857164454064,0.00314017128730574,0.00420504452602625,0.00284310688967479,0.00245729363417554,0.00286319492524747,0.00245694067179382,0.00432151894719493,0.0019417534628806,0.00603358808088895
"lvrp.uk9020","Liverpool","UK","Northern Europe",478000,28289,"53.4071991","-2.99168","Cfb","15.3","3.6","21.2",31,3,0.0190189097276915,0.00338805931510899,0.103078543422763,0.582626387451177,0.0584874469430913,0.0407894890766661,0.0529949692712961,0.0315229292670398,0.0321812309260454,0.0371907378638258,0.0298924014495135,0.0539999371356267,0.0167054956393349,0.112971058645294
"mnch.uk9020","Manchester","UK","Northern Europe",524000,28289,"53.4794892","-2.2451148","Cfb","15.3","3.7","21.1",31,3,-0.250166163110304,-0.141888275460588,-0.274376662597577,0.598966346595435,0.0666640824028044,0.0449714730538444,0.0607960405540196,0.0331611760008187,0.035143313127614,0.041046718567193,0.0330145886931268,0.0637062782955629,0.0122521090451678,0.153152029336177
"nwul.uk9020","Newcastle-under-Lyme","UK","Northern Europe",75000,28289,"53.0117627","-2.2273919","Cfb","14.5","3.9","21.8",31,3,0.212056333469323,0.125730752150304,0.0703440120827535,1.14731219231614,0.34723335003783,0.237229262111534,0.318078637368701,0.185836778222356,0.185683587907667,0.216737418729458,0.176752531930614,0.330106527068694,0.09325994966734,0.662804903594414
"nwut.uk9020","Newcastle upon Tyne","UK","Northern Europe",790000,28289,"54.9738474","-1.6131572","Cfb","14.2","3.9","20.2",31,3,-0.354620491984627,-0.2169835879951,-0.384646818142293,0.292989502448905,0.0706823207221677,0.0447663834658511,0.0644432289332348,0.0216469008835523,0.0356209491313991,0.0406026271009973,0.0346513964969813,0.0727160638420678,-0.0243042852209416,0.373944222035205
"prts.uk9020","Portsmouth","UK","Northern Europe",208000,28289,"50.8036831","-1.075614","Cfb","16.3","3.7","19.3",31,3,-0.425511148223533,-0.510272411734042,-0.360497554388526,-0.0204389717603788,0.140035957173926,0.0965488570346663,0.122093602221244,0.0885105700983659,0.0771822917756621,0.0867706280789408,0.0769387196296124,0.122481589266671,0.0634719222970788,0.174030677512778
"sthm.uk9020","Southampton","UK","Northern Europe",244000,28289,"50.9025349","-1.404189","Cfb","16.3","3.9","19.9",31,3,0.0713887240951989,-0.0808349961497101,0.282503028536155,0.184895948822958,0.149344193756073,0.103238305074399,0.132243645497477,0.0970194673965358,0.0811913108594846,0.0928428135837295,0.0816132692621553,0.131253495342227,0.0731335842335755,0.164826345446577
