"city","cityname","countryname","Region","pop","gdp","lat","long","kgclzone","MeanST","IQR","Range","hwscore","hwclass","period","year","hwi","hws","hwc","die","tmean","coef1","coef2","coef3","coef4","vcov1","vcov2","vcov3","vcov4","vcov5","vcov6","vcov7","vcov8","vcov9","vcov10"
"genv.sui9513","Geneve","Switzerland","Western Europe",195000,38864,"46.2017559","6.1466014","Cfb","17.9","5.7","23.3",17,2,"2011-2013",2012,17.1999996185303,1,2,1589,17.7030501216066,0.872147543628655,0.198615472917311,0.941189991496747,-2.72616041925699,0.644926558750453,0.323348593667765,0.669582946389664,-0.635191850081677,0.218764938670986,0.306271094799957,0.013203545154971,0.995482418138931,-2.24282297726108,12.0003035767705
"lsnn.sui9513","Lausanne","Switzerland","Western Europe",134000,38864,"46.5218269","6.6327025","Cfb","17.9","5.4","23",17,2,"1996-1998",1997,13.4,0,0,1392,17.562091503268,-4.04904702893623,-2.44822918080738,-4.50148741392182,5.06135063801406,1.29684212839584,0.824244611679444,1.28434939029828,0.0638297833034566,0.603787518703104,0.789164009776115,0.321498826672898,1.46711868865547,-0.578315642132985,4.58696577183257
"lsnn.sui9513","Lausanne","Switzerland","Western Europe",134000,38864,"46.5218269","6.6327025","Cfb","17.9","5.4","23",17,2,"1999-2001",2000,5.19999999999999,0,0,1359,18.1566448801743,-0.0977248577550836,-0.178195867403462,0.760205337369752,-15.5806215407959,2.32924698720424,1.47751748614295,2.24400427777088,-1.39896343500278,1.00245826575256,1.39691770407783,-0.465338184997325,2.35222162464736,-2.98711570116155,43.1033216722057
"lsnn.sui9513","Lausanne","Switzerland","Western Europe",134000,38864,"46.5218269","6.6327025","Cfb","17.9","5.4","23",17,2,"2002-2004",2003,79.5999999999999,0,0,1300,18.3087145969499,1.20418384665575,0.752378302303278,0.954249301736134,1.29049373163995,0.863327973497345,0.572922026249515,0.747782086982344,0.616987530775621,0.511810261900168,0.532043250335212,0.532124936878305,0.718254194457818,0.538071837587019,0.666474955045264
"lsnn.sui9513","Lausanne","Switzerland","Western Europe",134000,38864,"46.5218269","6.6327025","Cfb","17.9","5.4","23",17,2,"2005-2007",2006,32.7,1,2,1224,17.9655773420479,-0.744090443551847,-0.251324223618054,0.220353614077748,-0.66455267267642,1.37727830788588,0.863326654064919,1.23232206403741,0.595110812391193,0.63737534238517,0.746756094772671,0.616787380658453,1.2330575330268,0.210932237673533,2.07379695069681
"lsnn.sui9513","Lausanne","Switzerland","Western Europe",134000,38864,"46.5218269","6.6327025","Cfb","17.9","5.4","23",17,2,"2008-2010",2009,22.2,1,2,1157,18.077559912854,0.460388141426069,-0.0371594976499036,0.593800898294861,-0.110530292510107,1.35812726436454,0.619706018621339,1.19803164352367,-0.369465444147843,0.383496994369339,0.554515554868921,0.0983951623951934,1.21996879671402,-0.983664418936576,5.48416886594385
"lsnn.sui9513","Lausanne","Switzerland","Western Europe",134000,38864,"46.5218269","6.6327025","Cfb","17.9","5.4","23",17,2,"2011-2013",2012,26.8999969482422,1,2,1180,17.9614379045491,-1.37607530319566,-0.0942665163911209,-1.4507494298882,2.62487756116393,0.62244682736249,0.28324301345238,0.637094269862396,-0.567676634694561,0.193691996043493,0.260412452927183,0.0510413085191303,1.02018385551187,-2.11056194726098,9.5870178912517
"lugn.sui9513","Lugano","Switzerland","Western Europe",64000,38864,"46.0050102","8.9520281","Dfc","19.6","5","19.8",17,2,"1996-1998",1997,2.29999999999999,0,0,1703,19.0130718954248,-0.804938211587053,-0.513608736828749,0.031490369168066,-9.59396447239998,0.838530852116316,0.497399201315707,0.852180272830349,-1.33076034511892,0.367378779690464,0.480032068612592,-0.180692078080974,1.04801628167679,-3.14899946936482,37.6699694429637
"lugn.sui9513","Lugano","Switzerland","Western Europe",64000,38864,"46.0050102","8.9520281","Dfc","19.6","5","19.8",17,2,"1999-2001",2000,0.0999999999999979,0,0,1618,19.5376906318083,-0.418022221056454,-0.663608950769379,0.437193066769758,20.9986083156285,1.67796349360112,1.07373321909371,1.57132573838069,-1.36910217664183,0.778162518687021,1.00545832773106,-0.199115675816125,1.6254383377934,-3.62158136793696,138.961645827145
"lugn.sui9513","Lugano","Switzerland","Western Europe",64000,38864,"46.0050102","8.9520281","Dfc","19.6","5","19.8",17,2,"2002-2004",2003,66.0999999999999,0,0,1808,20.3281045751634,0.0312410618717103,-0.907888519262221,-0.5013423019571,-0.1796770933227,0.768196258044433,0.510771011166102,0.634312166785849,0.536987470272937,0.441273959143177,0.465672957768565,0.457936881381999,0.593115039591206,0.452416730693706,0.552576745919364
"lugn.sui9513","Lugano","Switzerland","Western Europe",64000,38864,"46.0050102","8.9520281","Dfc","19.6","5","19.8",17,2,"2005-2007",2006,20.6,1,2,1673,20.0095860566449,0.17944172784108,0.240419799444092,0.278098346989605,0.930289025513585,1.54918861390901,0.990043047813762,1.31391595601698,0.731527919754585,0.733991188267314,0.86764361849153,0.641858710195732,1.21135211840427,0.463976906335979,1.79354615283678
"lugn.sui9513","Lugano","Switzerland","Western Europe",64000,38864,"46.0050102","8.9520281","Dfc","19.6","5","19.8",17,2,"2008-2010",2009,11.7,1,2,1745,19.7834422657952,0.281971979193136,0.319846924349404,0.195910016984673,2.09050470081973,0.593720575075351,0.326932641249795,0.50024839978215,0.000835156832475667,0.246222282925523,0.292196600547738,0.157377660657752,0.50896781141083,-0.229346423013022,2.10743104485489
"lugn.sui9513","Lugano","Switzerland","Western Europe",64000,38864,"46.0050102","8.9520281","Dfc","19.6","5","19.8",17,2,"2011-2013",2012,32.1000011444091,1,2,1809,20.328540301271,-0.829400513657634,-0.356461956291234,-0.562489595112649,-0.889325310533622,0.677020987566201,0.362880322553309,0.536321406901493,0.247067412065908,0.263580601333568,0.311232249540817,0.238221017064857,0.50006050575445,0.124400147569576,0.757039410584047
"lzrn.sui9513","Luzern","Switzerland","Western Europe",81000,38864,"47.0505452","8.3054682","Cfb","16.8","5.6","22.1",17,2,"1996-1998",1997,12.8,0,0,954,16.2662309368192,-0.653313300392172,-0.784944288825685,-1.85103804280512,2.17323159789043,2.0212711301318,1.05430390196525,2.09078573007594,-0.00909148689481944,0.700448270472337,1.01647295290523,0.473178950517059,2.49764051901859,-0.983456965633142,5.91627260726146
"lzrn.sui9513","Luzern","Switzerland","Western Europe",81000,38864,"47.0505452","8.3054682","Cfb","16.8","5.6","22.1",17,2,"1999-2001",2000,8.39999999999999,0,0,946,16.8466230936819,-1.25970192061597,-1.0277585059087,-1.16173466457041,-2.20562164217721,3.91361736358939,2.38288221834365,3.74495317039075,-0.186996860914254,1.56839471187058,2.24062400503198,0.261282336888983,3.87522383582903,-1.64848640629736,21.6902705931779
"lzrn.sui9513","Luzern","Switzerland","Western Europe",81000,38864,"47.0505452","8.3054682","Cfb","16.8","5.6","22.1",17,2,"2002-2004",2003,62.8999999999999,0,0,931,17.3213507625272,0.5750570995143,-0.00690781372374294,0.632066625539798,0.759434873920241,0.978936714457025,0.535672060057897,0.804830963643446,0.564011857599753,0.436579735988174,0.477896301838205,0.45737942427677,0.748777703202566,0.449523483086753,0.644180019861286
"lzrn.sui9513","Luzern","Switzerland","Western Europe",81000,38864,"47.0505452","8.3054682","Cfb","16.8","5.6","22.1",17,2,"2005-2007",2006,34.3999999999999,1,2,857,16.9248366013072,0.653263881404773,0.390275776107778,1.16403430236744,-0.108303269447764,2.13225384319233,1.20077982734805,1.94137724416152,0.690407886944049,0.859359809922278,1.03121977034962,0.830563405603912,2.03126307590734,0.0210564844595006,3.00433309317352
"lzrn.sui9513","Luzern","Switzerland","Western Europe",81000,38864,"47.0505452","8.3054682","Cfb","16.8","5.6","22.1",17,2,"2008-2010",2009,16.5,1,2,903,16.8679738562092,1.26513100766861,0.818354669306051,0.967740283002651,-0.383351873721892,1.63885458255607,0.769577537253405,1.54119664015868,-0.706102045420413,0.490906242962142,0.73324432795608,-0.0523514148693456,1.77110713940996,-2.24143493878349,13.408164649355
"lzrn.sui9513","Luzern","Switzerland","Western Europe",81000,38864,"47.0505452","8.3054682","Cfb","16.8","5.6","22.1",17,2,"2011-2013",2012,33.9999980926513,1,2,918,17.0555555765405,-0.337023594140754,0.052125178224221,0.209213207956057,1.34830156214986,1.33253357231115,0.706045786663078,1.14343902357507,0.42053253792909,0.489605495222514,0.612609166447733,0.425835266326108,1.19421592609727,0.00329435535828959,1.910077614978
"stgl.sui9513","St. Gallen","Switzerland","Western Europe",75000,38864,"47.4250593","9.3765878","Cfb","15.1","6","25.4",17,2,"1996-1998",1997,22.9000000000002,0,0,841,14.4679738562092,0.508688899252343,-0.204088923911607,0.713491948072385,-0.801484431679113,2.46104873754323,1.43025442976698,2.34901586734347,1.23261513337167,0.98626701363443,1.29028999609927,1.02359816120774,2.56627237281712,0.551289513709789,3.7796146553409
"stgl.sui9513","St. Gallen","Switzerland","Western Europe",75000,38864,"47.4250593","9.3765878","Cfb","15.1","6","25.4",17,2,"1999-2001",2000,17.4900000000002,0,0,828,15.2376906318083,-0.256314658807016,0.215664324862463,-0.49757349686629,3.75436180170261,4.61034592346409,3.04778080636574,4.25045331862354,1.71014488083892,2.13704674262581,2.76998384727415,1.38527719090622,4.15239619975446,0.798455362052606,8.62682774380386
"stgl.sui9513","St. Gallen","Switzerland","Western Europe",75000,38864,"47.4250593","9.3765878","Cfb","15.1","6","25.4",17,2,"2002-2004",2003,64.0600000000006,0,0,824,15.6627450980392,2.82259401239974,1.93381584101183,2.69443035068705,1.27203155429296,2.20583864817365,1.23981377607804,1.90392952613817,1.22321925200956,0.930506719532947,1.08888425055273,0.966277650106885,1.78215108765284,0.9537502493524,1.4664757504798
